cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,triangle_index,src_x,src_y,src_z,mapped_x,mapped_y,mapped_z
0,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.041170,0.427202,5127,15.193759,17.932018,1.168180,15.227427,17.934629,1.183711
1,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.190878,0.697638,4777,15.094109,17.982054,0.611989,15.280049,17.996506,0.600132
1,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.093135,0.703053,4777,15.193759,17.982054,0.634175,15.282447,17.988947,0.628520
1,-38,2,0.007480,0.000174,0.000001,accepted,accepted,0.102824,0.711118,4777,15.186641,17.982054,0.675253,15.284969,17.989697,0.668983
1,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.098536,0.719033,4777,15.193759,17.982054,0.716330,15.288024,17.983376,0.709190
1,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.115897,0.741373,5128,15.179523,17.982054,0.757407,15.291083,17.982580,0.748763
1,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.111973,0.749887,5128,15.186641,17.982054,0.798484,15.294290,17.982563,0.790143
1,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.121493,0.775472,5128,15.186641,17.982054,0.921716,15.303782,17.982607,0.912639
1,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.117570,0.784217,5128,15.193759,17.982054,0.962793,15.306988,17.982590,0.954020
1,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.106309,0.402049,5127,15.193759,17.982054,1.003871,15.286430,17.989243,1.046619
1,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.020491,0.435075,5127,15.193759,17.982054,1.209257,15.208696,17.983213,1.216147
2,-40,19,0.071060,0.000174,0.000012,accepted,accepted,0.217970,0.710954,5128,15.065638,18.032089,0.611989,15.278965,18.033098,0.595458
2,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.099043,0.717182,5128,15.186641,18.032089,0.634175,15.281399,18.032537,0.626833
2,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.095120,0.725478,5128,15.193759,18.032089,0.675253,15.284605,18.032518,0.668213
2,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.115660,0.741871,5128,15.179523,18.032089,0.757407,15.290848,18.032616,0.748781
2,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.122007,0.758776,5128,15.179523,18.032089,0.839562,15.297175,18.032646,0.830445
2,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.117334,0.784806,5128,15.193759,18.032089,0.962793,15.306753,18.032623,0.954038
2,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.085630,0.408839,5127,15.193759,18.032089,1.044948,15.267699,18.037825,1.079056
2,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.016975,0.435763,5127,15.193759,18.032089,1.209257,15.205512,18.033001,1.214679
2,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.000188,0.442988,5127,15.193759,18.032089,1.250334,15.189965,18.031796,1.248584
3,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.189348,0.711547,5128,15.094109,18.082125,0.611989,15.278900,18.082998,0.597669
3,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.113000,0.717130,5128,15.172405,18.082125,0.634175,15.281078,18.082638,0.625755
3,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.112251,0.733703,5128,15.179523,18.082125,0.716330,15.287449,18.082634,0.707967
3,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.101231,0.742280,5128,15.193759,18.082125,0.757407,15.290698,18.082582,0.749896
3,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.111501,0.750593,5128,15.186641,18.082125,0.798484,15.293819,18.082630,0.790179
3,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.121772,0.758973,5128,15.179523,18.082125,0.839562,15.296941,18.082680,0.830463
3,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.123409,0.382799,8689,15.186641,18.082125,0.962793,15.294004,18.089926,1.014472
3,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.020868,0.450914,5127,15.193759,18.082125,1.291411,15.171234,18.080378,1.281021
3,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.038031,0.458602,5127,15.193759,18.082125,1.332489,15.155687,18.079172,1.314927
3,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.141013,0.509833,5127,15.193759,18.082125,1.578952,15.062407,18.071938,1.518360
4,-40,14,0.052360,0.000174,0.000009,accepted,accepted,0.182015,0.711538,5128,15.101227,18.132162,0.611989,15.278708,18.133001,0.598236
4,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.098572,0.717230,5128,15.186641,18.132162,0.634175,15.280929,18.132607,0.626869
4,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.094648,0.725528,5128,15.193759,18.132162,0.675253,15.284135,18.132589,0.668250
4,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.097822,0.733800,5128,15.193759,18.132162,0.716330,15.287299,18.132605,0.709082
4,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.104169,0.750572,5128,15.193759,18.132162,0.798484,15.293627,18.132633,0.790746
4,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.121536,0.758832,5128,15.179523,18.132162,0.839562,15.296705,18.132715,0.830481
4,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.110515,0.767612,5128,15.193759,18.132162,0.880639,15.299954,18.132664,0.872410
4,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.113740,0.382387,8689,15.193759,18.132162,0.962793,15.292429,18.139332,1.010288
4,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.095962,0.388291,8689,15.193759,18.132162,1.003871,15.276444,18.138170,1.043671
4,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.016392,0.436942,5127,15.186641,18.132162,1.209257,15.197865,18.133034,1.214435
4,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.161692,0.519699,5127,15.193759,18.132162,1.620029,15.043675,18.120522,1.550797
4,-9,1,0.003740,0.000174,0.000001,accepted,accepted,0.264674,0.583105,5127,15.193759,18.132162,1.866493,14.950394,18.113287,1.754230
5,-40,11,0.041140,0.000174,0.000007,accepted,accepted,0.160490,0.711470,5128,15.122581,18.182198,0.611989,15.278601,18.182936,0.599899
5,-38,3,0.011220,0.000174,0.000002,accepted,accepted,0.108606,0.724891,5128,15.179523,18.182198,0.675253,15.283814,18.182690,0.667171
5,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.097586,0.733369,5128,15.193759,18.182198,0.716330,15.287064,18.182638,0.709100
5,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.107856,0.741591,5128,15.186641,18.182198,0.757407,15.290185,18.182688,0.749384
5,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.111030,0.749997,5128,15.186641,18.182198,0.798484,15.293349,18.182701,0.790216
5,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.124473,0.766888,5128,15.179523,18.182198,0.880639,15.299634,18.182766,0.871332
5,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.116871,0.382757,8689,15.186641,18.182198,0.962793,15.288126,18.189571,1.011643
5,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.057920,0.415687,5127,15.193759,18.182198,1.086025,15.242599,18.185987,1.108555
5,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.027899,0.451036,5127,15.193759,18.182198,1.291411,15.164865,18.179956,1.278083
6,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.124772,0.711342,5128,15.158170,18.232233,0.611989,15.278579,18.232801,0.602658
6,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.105197,0.716034,5128,15.179523,18.232233,0.634175,15.280416,18.232710,0.626357
6,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.094177,0.724403,5128,15.193759,18.232233,0.675253,15.283665,18.232658,0.668286
6,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.107620,0.740832,5128,15.186641,18.232233,0.757407,15.289949,18.232721,0.749402
6,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.113967,0.757658,5128,15.186641,18.232233,0.839562,15.296278,18.232752,0.831066
6,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.113217,0.774839,5128,15.193759,18.232233,0.921716,15.302649,18.232748,0.913279
6,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.107202,0.381971,8689,15.193759,18.232233,0.962793,15.286551,18.238976,1.007458
6,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.054404,0.415370,5127,15.193759,18.232233,1.086025,15.239415,18.235775,1.107086
7,-40,13,0.048620,0.000174,0.000008,accepted,accepted,0.174211,0.709637,5128,15.108344,18.282269,0.611989,15.278045,18.283072,0.598839
7,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090767,0.715288,5128,15.193759,18.282269,0.634175,15.280266,18.282677,0.627472
7,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093940,0.723405,5128,15.193759,18.282269,0.675253,15.283429,18.282692,0.668304
7,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.104211,0.731491,5128,15.186641,18.282269,0.716330,15.286551,18.282742,0.708588
7,-35,3,0.011220,0.000174,0.000002,accepted,accepted,0.117655,0.747994,5128,15.179523,18.282269,0.798484,15.292836,18.282804,0.789704
7,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.050889,0.414831,5127,15.193759,18.282269,1.086025,15.236231,18.285563,1.105617
7,-23,2,0.007480,0.000174,0.000001,accepted,accepted,0.028482,0.450609,5127,15.186641,18.282269,1.291411,15.157219,18.279987,1.277839
7,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.086420,0.473719,5127,15.193759,18.282269,1.414643,15.111856,18.275917,1.376862
7,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.189402,0.528005,5127,15.193759,18.282269,1.661107,15.018576,18.268681,1.580296
8,-40,16,0.059840,0.000174,0.000010,accepted,accepted,0.195265,0.708098,5128,15.086991,18.332304,0.611989,15.277682,18.333206,0.597212
8,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.104725,0.713828,5128,15.179523,18.332304,0.634175,15.279945,18.332779,0.626394
8,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.103225,0.746798,5128,15.193759,18.332304,0.798484,15.292686,18.332771,0.790819
8,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.106398,0.755159,5128,15.193759,18.332304,0.839562,15.295850,18.332787,0.831651
8,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.130862,0.763233,5128,15.172405,18.332304,0.880639,15.298886,18.332901,0.870838
8,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.082886,0.386656,8689,15.193759,18.332304,1.003871,15.264688,18.337458,1.038012
8,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.175754,0.516920,5127,15.193759,18.332304,1.620029,15.030938,18.319675,1.544921
9,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.124064,0.707692,5128,15.158170,18.382339,0.611989,15.277873,18.382906,0.602713
9,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.104489,0.712314,5128,15.179523,18.382339,0.634175,15.279710,18.382812,0.626412
9,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.103739,0.728542,5128,15.186641,18.382339,0.716330,15.286080,18.382809,0.708625
9,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.106913,0.736714,5128,15.186641,18.382339,0.757407,15.289245,18.382824,0.749457
9,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.112510,0.770130,5128,15.193759,18.382339,0.921716,15.301943,18.382851,0.913333
9,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.097395,0.379952,8689,15.193759,18.382339,0.962793,15.277733,18.388441,1.003214
9,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.079617,0.385765,8689,15.193759,18.382339,1.003871,15.261748,18.387280,1.036597
9,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.044061,0.397888,8689,15.193759,18.382339,1.086025,15.229779,18.384956,1.103363
10,-40,10,0.037400,0.000174,0.000007,accepted,accepted,0.152215,0.705517,5128,15.129698,18.432377,0.611989,15.277468,18.433075,0.600538
10,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090060,0.710748,5128,15.193759,18.432377,0.634175,15.279560,18.432781,0.627527
10,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.096406,0.726747,5128,15.193759,18.432377,0.716330,15.285888,18.432812,0.709191
10,-35,3,0.011220,0.000174,0.000002,accepted,accepted,0.116947,0.742804,5128,15.179523,18.432377,0.798484,15.292130,18.432909,0.789759
10,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.045476,0.446387,5127,15.193759,18.432377,1.291411,15.148944,18.428902,1.270739
11,-40,14,0.052360,0.000174,0.000009,accepted,accepted,0.180364,0.703092,5128,15.101227,18.482412,0.611989,15.277061,18.483244,0.598364
11,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.096171,0.724562,5128,15.193759,18.482412,0.716330,15.285653,18.482847,0.709209
11,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.102518,0.740693,5128,15.193759,18.482412,0.798484,15.291981,18.482876,0.790873
11,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105691,0.748848,5128,15.193759,18.482412,0.839562,15.295145,18.482891,0.831706
11,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.090857,0.377710,8689,15.193759,18.482412,0.962793,15.271854,18.488087,1.000384
12,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.123356,0.701688,5128,15.158170,18.532448,0.611989,15.277167,18.533010,0.602768
12,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089588,0.706406,5128,15.193759,18.532448,0.634175,15.279090,18.532852,0.627563
12,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092761,0.714221,5128,15.193759,18.532448,0.675253,15.282253,18.532866,0.668395
12,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.103031,0.721998,5128,15.186641,18.532448,0.716330,15.285375,18.532915,0.708679
12,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.106205,0.729949,5128,15.186641,18.532448,0.757407,15.288539,18.532928,0.749511
12,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105455,0.746138,5128,15.193759,18.532448,0.839562,15.294909,18.532927,0.831724
12,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.105366,0.370823,8689,15.193759,18.532448,0.921716,15.284900,18.539070,0.965586
12,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.076210,0.382456,8689,15.186641,18.532448,1.003871,15.251567,18.537165,1.035123
12,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.052032,0.387807,8689,15.193759,18.532448,1.044948,15.236946,18.535585,1.065736
13,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.123121,0.699193,5128,15.158170,18.582483,0.611989,15.276933,18.583044,0.602786
13,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089352,0.703861,5128,15.193759,18.582483,0.634175,15.278854,18.582886,0.627582
13,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.098872,0.727250,5128,15.193759,18.582483,0.757407,15.288346,18.582930,0.750078
13,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.102046,0.735169,5128,15.193759,18.582483,0.798484,15.291511,18.582945,0.790910
13,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105219,0.743140,5128,15.193759,18.582483,0.839562,15.294674,18.582960,0.831742
13,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.102097,0.369346,8689,15.193759,18.582483,0.921716,15.281960,18.588892,0.964171
13,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.066541,0.380387,8689,15.193759,18.582483,1.003871,15.249991,18.586569,1.030938
13,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.048763,0.386131,8689,15.193759,18.582483,1.044948,15.234007,18.585407,1.064321
13,-10,1,0.003740,0.000174,0.000001,accepted,accepted,0.279150,0.551896,5127,15.193759,18.582483,1.825416,14.937282,18.562590,1.707105
14,-40,9,0.033660,0.000174,0.000006,accepted,accepted,0.144174,0.696154,5128,15.136816,18.632519,0.611989,15.276569,18.633179,0.601159
14,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.009938,0.396083,8689,15.193759,18.632519,1.127102,15.199099,18.632906,1.129673
15,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.101360,0.693816,5128,15.179523,18.682554,0.611989,15.276590,18.683014,0.604467
15,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.107921,0.744124,5128,15.193759,18.682554,0.880639,15.297368,18.683044,0.872610
15,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.060003,0.376692,8689,15.193759,18.682554,1.003871,15.244113,18.686213,1.028108
15,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.006670,0.393895,8689,15.193759,18.682554,1.127102,15.196159,18.682730,1.128258
15,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.004708,0.400423,8689,15.186641,18.682554,1.168180,15.178811,18.681986,1.164411
15,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.080217,0.442259,5127,15.193759,18.682554,1.332489,15.117476,18.676638,1.297300
16,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.101124,0.690640,5128,15.179523,18.732590,0.611989,15.276355,18.733047,0.604485
17,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.086694,0.687457,5128,15.193759,18.782627,0.611989,15.276205,18.783016,0.605600
17,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.088409,0.691387,5128,15.193759,18.782627,0.634175,15.277914,18.783024,0.627654
17,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.104276,0.728502,5128,15.193759,18.782627,0.839562,15.293734,18.783100,0.831815
18,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.121941,0.683383,5128,15.158170,18.832663,0.611989,15.275757,18.833218,0.602877
18,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.094520,0.702205,5128,15.193759,18.832663,0.716330,15.284007,18.833090,0.709337
18,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.103530,0.354901,8689,15.193759,18.832663,0.880639,15.283249,18.839165,0.923714
18,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.067974,0.364881,8689,15.193759,18.832663,0.962793,15.251280,18.836842,0.990481
18,-11,1,0.003740,0.000174,0.000001,accepted,accepted,0.279563,0.516369,5127,15.193759,18.832663,1.784338,14.936908,18.812740,1.665855
19,-40,2,0.007480,0.000174,0.000001,accepted,accepted,0.093319,0.680008,5128,15.186641,18.882698,0.611989,15.275692,18.883120,0.605088
21,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.085751,0.672045,5128,15.193759,18.982769,0.611989,15.275265,18.983154,0.605673
21,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.084056,0.399721,8689,15.193759,18.982769,1.291411,15.114586,18.977016,1.253302
22,-40,7,0.026180,0.000174,0.000005,accepted,accepted,0.128095,0.667223,5128,15.151052,19.032804,0.611989,15.274774,19.033390,0.602402
22,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.037120,0.359512,8689,15.193759,19.032804,1.003871,15.223538,19.034967,1.018205
24,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.085043,0.658816,5128,15.193759,19.132877,0.611989,15.274559,19.133259,0.605728
25,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.026020,0.364490,8689,15.193759,19.182913,1.127102,15.166767,19.180952,1.114110
26,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.084572,0.649360,5128,15.193759,19.232948,0.611989,15.274089,19.233328,0.605764
31,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.083392,0.624088,5128,15.193759,19.483128,0.611989,15.272913,19.483501,0.605855
